CollegeID,College Name,University,City,State
1336,Jorhat Institute of Science and Technology,"Assam Science and Technology University, Guwahati",Jorhat,Assam
1337,School of Aeronautics,"Rajasthan Technical University, Kota",Neemrana,Rajasthan
1338,Institute of Engineering and Technology,"Dr BR Ambedkar University, Agra",Agra,Uttar Pradesh
1339,Visakha Institute of Engineering and Technology,"Jawaharlal Nehru Technological University, Kakinada",Visakhapatnam,Andhra Pradesh
1340,Sri Chaitanya Technical Campus,"Jawaharlal Nehru Technological University, Hyderabad",Sheriguda,Telangana
1341,Siddartha Institute of Science and Technology,"Jawaharlal Nehru Technological University, Anantapur",Puttur,Andhra Pradesh
1342,Shree LR Tiwari College of Engineering,"University of Mumbai, Mumbai",Thane,Maharashtra
1343,Shadan Women's College of Engineering and Technology,"Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
1344,SG Balekundri Institute of Technology,"Visvesvaraya Technological University, Belagavi",Belgaum,Karnataka
1345,QIS College of Engineering and Technology,"Jawaharlal Nehru Technological University, Kakinada",Vegamukkapalem,Andhra Pradesh
1346,Nehru Institute of Engineering and Technology,"Anna University, Chennai",Thirumalayampalayam,Tamil Nadu
1347,MBS School of Planning and Architecture,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi
1348,Karpagam Institute of Technology,"Anna University, Chennai",Coimbatore,Tamil Nadu
1349,KSR College of Engineering,"Anna University, Chennai",Tiruchengode,Tamil Nadu
1350,Indraprastha Institute of Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Shahbazpur Kalan,Uttar Pradesh
1351,Government Engineering College,"Visvesvaraya Technological University, Belagavi",Baichanalli,Karnataka
1352,College of Engineering,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Attingal,Kerala
1353,Bharati Vidyapeeth's College of Engineering,"Savitribai Phule Pune University, Pune",Lavale,Maharashtra
1354,Baba Banda Singh Bahadur Engineering College,"IK Gujral Punjab Technical University, Jalandhar",Fatehgarh Sahib,Punjab
1355,ICFAI University,,Jaipur,Rajasthan
1356,Bahra University,,Shimla,Himachal Pradesh
1357,Christ College of Engineering,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Thrissur,Kerala
1358,Swarnandhra College of Engineering and Technology,"Jawaharlal Nehru Technological University, Kakinada",Ramannapalem,Andhra Pradesh
1359,KJ Somaiya Polytechnic,,Mumbai,Maharashtra
1360,Shri Ramdevi Ramdayal Tripathi Mahila Polytechnic,,Kanpur,Uttar Pradesh
1361,AJ Institute of Engineering and Technology,"Visvesvaraya Technological University, Belagavi",Mangaluru,Karnataka
1362,Modern Institute of Engineering and Technology,"Maulana Abul Kalam Azad University of Technology, Kolkata",Baral Malimpur,West Bengal
1363,Vishwa Bharathi College of Engineering,"Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
1364,TIT College,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh
1365,Hindustan College of Science and Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Jamaalpur,Uttar Pradesh
1366,Dhanalakshmi College of Engineering,"Anna University, Chennai",Chennai,Tamil Nadu
1367,Department of Ship Technology,"Cochin University of Science and Technology, Kochi",Ernakulam,Kerala
1368,Apollo Engineering College,"Anna University, Chennai",Poonamallee,Tamil Nadu
1369,KLE College of Engineering and Technology,"Visvesvaraya Technological University, Belagavi",Chikodi,Karnataka
1370,Pune Vidhyarthi Griha's College of Engineering,"Savitribai Phule Pune University, Pune",Nashik,Maharashtra
1371,Government College of Engineering,"Anna University, Chennai",Thanjavur,Tamil Nadu
1372,RC Patel Institute of Pharmaceutical Education and Research,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",Shirpur,Maharashtra
1373,Government Polytechnic,,Amravati,Maharashtra
1374,Rizvi College of Architecture,"University of Mumbai, Mumbai",Mumbai,Maharashtra
1375,JP Institute of Engineering and Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Meerut,Uttar Pradesh
1376,Rajeev Institute of Technology,"Visvesvaraya Technological University, Belagavi",Hassan,Karnataka
1377,PACE Institute of Technology and Sciences,"Jawaharlal Nehru Technological University, Kakinada",Valluru,Andhra Pradesh
1378,Maharana Pratap Engineering College,"Dr APJ Abdul Kalam Technical University, Lucknow",Mandhana,Uttar Pradesh
1379,Kakinada Institute of Technology and Science,"Jawaharlal Nehru Technological University, Kakinada",Chandramampalli,Andhra Pradesh
1380,IMPS College of Engineering and Technology,"Maulana Abul Kalam Azad University of Technology, Kolkata",Atgama,West Bengal
1381,Global Institute of Management and Technology,"Maulana Abul Kalam Azad University of Technology, Kolkata",Krishnanagar,West Bengal
1382,Dhirajlal Gandhi College of Technology,"Anna University, Chennai",Salem,Tamil Nadu
1383,College of Engineering and Management,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Alappuzha,Kerala
1384,Angadi Institute of Technology and Management,"Visvesvaraya Technological University, Belagavi",Belgaum,Karnataka
1385,Shri Ram Murti Smarak College of Engineering Technology and Research,"Dr APJ Abdul Kalam Technical University, Lucknow",Bareilly,Uttar Pradesh
1386,Shri Vithal Education and Research Institute's College of Engineering,"Solapur University, Solapur",Solapur,Maharashtra
1387,Fakir Mohan University,,Balasore,Odisha
1388,Central University of Kashmir,,Ganderbal,Jammu and Kashmir
1389,Baba Mastnath University,,Rohtak,Haryana
1390,Tamil Nadu Veterinary and Animal Sciences University,,Chennai,Tamil Nadu
1391,Bineswar Brahma Engineering College,"Assam Science and Technology University, Guwahati",Kokrajhar,Assam
1392,Amiraj College of Engineering and Technology,"Gujarat Technological University, Ahmedabad",Khoraj,Gujarat
1393,CK Pithawala College of Engineering and Technology,"Gujarat Technological University, Ahmedabad",Dumas,Gujarat
1394,Institute of Technology and Management,"Dr APJ Abdul Kalam Technical University, Lucknow",Rautpar Saria,Uttar Pradesh
1395,Visvesvaraya College of Engineering and Technology,"Jawaharlal Nehru Technological University, Hyderabad",Mangalpalle,Telangana
1396,Vijaya Vittala Institute of Technology,"Visvesvaraya Technological University, Belagavi",Chikkagubbi,Karnataka
1397,University College of Engineering,"University of Kerala, Thiruvananthapuram",Thiruvananthapuram,Kerala
1398,Scient Institute of Technology,"Jawaharlal Nehru Technological University, Hyderabad",Rangareddy,Telangana
1399,SJM Institute of Technology,"Visvesvaraya Technological University, Belagavi",Chitradurga,Karnataka
1400,RL Jalappa Institute of Technology,"Visvesvaraya Technological University, Belagavi",Bengaluru,Karnataka
1401,Marwadi Education Foundation Group of Institutions,"Gujarat Technological University, Ahmedabad",Rajkot,Gujarat
1402,Kommuri Pratap Reddy Institute of Technology,"Jawaharlal Nehru Technological University, Hyderabad",Ghatkesar,Telangana
1403,Knowledge Institute of Technology,"Anna University, Chennai",Salem,Tamil Nadu
1404,K Ramakrishnan College of Engineering,"Anna University, Chennai",Tiruchirappalli,Tamil Nadu
1405,Government Engineering College,"Visvesvaraya Technological University, Belagavi",Raichur,Karnataka
1406,GKM College of Engineering and Technology,"Anna University, Chennai",Chennai,Tamil Nadu
1407,Francis Xavier Engineering College,"Anna University, Chennai",Tirunelveli,Tamil Nadu
1408,DRK Institute of Science and Technology,"Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
1409,Cochin College of Engineering and Technology,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Kattipparuthi,Kerala
1410,Dr DY Patil Biotechnology and Bioinformatics Institute,"Dr DY Patil Vidyapeeth, Pune",Pune,Maharashtra
1411,GS Mandal's Maharashtra Institute of Technology,"Dr Babasaheb Ambedkar Marathwada University, Aurangabad",Aurangabad,Maharashtra
1412,Hemnalini Memorial College of Engineering,"Maulana Abul Kalam Azad University of Technology, Kolkata",Haringhata,West Bengal
1413,Apollo Institute of Engineering and Technology,"Gujarat Technological University, Ahmedabad",Ahmedabad,Gujarat
1414,Universal College of Engineering,"University of Mumbai, Mumbai",Poman,Maharashtra
1415,Cooch Behar Polytechnic,,Cooch Behar,West Bengal
1416,Sri Taralbalu Jagadguru Institute of Technology,"Visvesvaraya Technological University, Belagavi",Ranebennur,Karnataka
1417,Moodlakatte Institute of Technology,"Visvesvaraya Technological University, Belagavi",Moodalkatte,Karnataka
1418,Yellamma Dasappa Institute of Technology,"Visvesvaraya Technological University, Belagavi",Bengaluru,Karnataka
1419,Vadodara Institute of Engineering,"Gujarat Technological University, Ahmedabad",Kotambi,Gujarat
1420,SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering,"Savitribai Phule Pune University, Pune",Nashik,Maharashtra
1421,Sir Visvesvaraya Institute of Technology,"Savitribai Phule Pune University, Pune",Chincholi,Maharashtra
1422,Sai Spurthi Institute of Technology,"Jawaharlal Nehru Technological University, Hyderabad",Sathupally,Telangana
1423,RP Sharma Institute of Technology,"Magadh University, Bodhgaya",Patna,Bihar
1424,RMK College of Engineering and Technology,"Anna University, Chennai",Vairavankuppam,Tamil Nadu
1425,Nova College of Engineering and Technology,"Jawaharlal Nehru Technological University, Kakinada",Vijayawada,Andhra Pradesh
1426,MLV Government Textile and Engineering College,"Rajasthan Technical University, Kota",Bhilwara,Rajasthan
1427,Maharishi Markandeshwar University,,Jogan,Himachal Pradesh
1428,Joginpally B R Engineering College,"Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
1429,International School of Technology and Sciences for Women,"Jawaharlal Nehru Technological University, Kakinada",Rajanagaram,Andhra Pradesh
1430,Bhagwan Mahavir College of Engineering and Technology,"Gujarat Technological University, Ahmedabad",Surat,Gujarat
1431,Babu Banarsi Das Institute of Engineering Technology and Research Centre,"Dr APJ Abdul Kalam Technical University, Lucknow",Bulandshahr,Uttar Pradesh
1432,Audisankara College of Engineering and Technology,"Jawaharlal Nehru Technological University, Anantapur",Gudur,Andhra Pradesh
1433,Annamacharya Institute of Technology and Science,"Jawaharlal Nehru Technological University, Hyderabad",Kothaguda,Telangana
1434,Shri Ram Murti Smarak College of Engineering and Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Kushehri,Uttar Pradesh
1435,Geethanjali Institute of Science and Technology,"Jawaharlal Nehru Technological University, Anantapur",Gangavaram,Andhra Pradesh
1436,Sri Venkateswara Veterinary University,,Tirupati,Andhra Pradesh
1437,State Institute of Engineering and Technology,"Kurukshetra University, Kurukshetra",Nilokheri,Haryana
1438,St Joseph's College of Engineering and Technology,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Choondacherry,Kerala
1439,DY Patil School of Engineering Academy,"Savitribai Phule Pune University, Pune",Talegaon Dabhade,Maharashtra
1440,RRS College of Engineering and Technology,"Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
1441,Gyan Ganga Institute of Technology and Sciences,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Jabalpur,Madhya Pradesh
1442,Mahatma Gandhi Mission College of Engineering and Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Noida,Uttar Pradesh
1443,University College of Engineering,"Anna University, Chennai",Panruti,Tamil Nadu
1444,Viswajyothi College of Engineering and Technology,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Ernakulam,Kerala
1445,Vemu Institute of Technology,"Jawaharlal Nehru Technological University, Anantapur",Karini Palli,Andhra Pradesh
1446,Tamilnadu College of Engineering,"Anna University, Chennai",Karumathampatti,Tamil Nadu
1447,Sengunthar Engineering College,"Anna University, Chennai",Tiruchengode,Tamil Nadu
1448,Khaja Banda Nawaz College of Engineering,"Visvesvaraya Technological University, Belagavi",Gulbarga,Karnataka
1449,Bhimavaram Institute of Engineering and Technology,"Jawaharlal Nehru Technological University, Kakinada",Pennada Agraharam,Andhra Pradesh
1450,Bharati Vidyapeeth's College of Engineering,"Shivaji University, Kolhapur",Kolhapur,Maharashtra
1451,Avanthi Institute of Engineering and Technology,"Jawaharlal Nehru Technological University, Kakinada",Kothapallem,Andhra Pradesh
1452,Adarsha College of Engineering,"Biju Patnaik University of Technology, Rourkela",Angul,Odisha
1453,Mahatma Jyoti Rao Phoole University,,Kalwad Kalan and Khurd,Rajasthan
1454,Sardar Vallabhbai Polytechnic College,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh
1455,College of Engineering,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Thiruvananthapuram,Kerala
1456,ITM University,,Raipur,Chhattisgarh
1457,VSB College of Engineering Technical Campus,"Anna University, Chennai",Coimbatore,Tamil Nadu
1458,ILM College of Engineering and Technology,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Ernakulam,Kerala
1459,Naraina Vidya Peeth Engineering and Management Institute,"Dr APJ Abdul Kalam Technical University, Lucknow",Kanpur,Uttar Pradesh
1460,RVS College of Engineering and Technology,"Anna University, Chennai",Coimbatore,Tamil Nadu
1461,Shiv Kumar Singh Institute of Technology and Science,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Indore,Madhya Pradesh
1462,Kamala Institute of Technology and Science,"Jawaharlal Nehru Technological University, Hyderabad",Singapuram,Telangana
1463,International Maritime Institute,,Greater Noida,Uttar Pradesh
1464,Institute of Technology Marine Engineering,"Maulana Abul Kalam Azad University of Technology, Kolkata",Kolkata,West Bengal
1465,Dhanalakshmi Srinivasan College of Engineering and Technology,"Anna University, Chennai",Mahabalipuram,Tamil Nadu
1466,Deogiri Institute of Engineering and Management Studies,"Dr Babasaheb Ambedkar Technological University, Lonere",Aurangabad,Maharashtra
1467,College of Engineering,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Kollam,Kerala
1468,Central College of Engineering and Management,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Raipur,Chhattisgarh
1469,Asia Pacific Institute of Information Technology,"Kurukshetra University, Kurukshetra",Panipat Taraf Ansar,Haryana
1470,KNGD Modi Engineering College,"Dr APJ Abdul Kalam Technical University, Lucknow",Modinagar,Uttar Pradesh
1471,Swami Vivekananda Institute of Technology,"Jawaharlal Nehru Technological University, Hyderabad",Secunderabad,Telangana
1472,SunRise University,,Bagar Rajput,Rajasthan
1473,Sardarkrushinagar Dantiwada Agricultural University,,Banaskantha,Gujarat
1474,Government Polytechnic,,Nagpur,Maharashtra
1475,Government Polytechnic,,Ratnagiri,Maharashtra
1476,Keystone School of Engineering,"Savitribai Phule Pune University, Pune",Pune,Maharashtra
1477,Shri Pillappa College of Engineering,"Visvesvaraya Technological University, Belagavi",Mavallipura,Karnataka
1478,Islamiah Institute of Technology,"Visvesvaraya Technological University, Belagavi",Bengaluru,Karnataka
